model_key,route_code,ship_id,cabin_class,sailing_date,forecasted_bookings,forecast_lower,forecast_upper,evaluation_mape
MUM-HS_SKY_SUITE,MUM-HS,SKY,SUITE,2026-04-05,24,11,37,29.29
MUM-HS_SKY_SUITE,MUM-HS,SKY,SUITE,2026-04-12,30,15,45,29.29
MUM-HS_SKY_SUITE,MUM-HS,SKY,SUITE,2026-04-19,32,19,46,29.29
MUM-HS_SKY_SUITE,MUM-HS,SKY,SUITE,2026-04-26,30,16,44,29.29
MUM-HS_SKY_SUITE,MUM-HS,SKY,SUITE,2026-05-03,24,10,39,29.29
MUM-HS_SKY_SUITE,MUM-HS,SKY,SUITE,2026-05-10,19,5,33,29.29
MUM-HS_SKY_SUITE,MUM-HS,SKY,SUITE,2026-05-17,14,0,28,29.29
MUM-HS_SKY_SUITE,MUM-HS,SKY,SUITE,2026-05-24,12,0,26,29.29
MUM-HS_SKY_SUITE,MUM-HS,SKY,SUITE,2026-05-31,11,0,26,29.29
MUM-HS_SKY_SUITE,MUM-HS,SKY,SUITE,2026-06-07,13,0,27,29.29
MUM-HS_SKY_SUITE,MUM-HS,SKY,SUITE,2026-06-14,14,0,29,29.29
MUM-HS_SKY_SUITE,MUM-HS,SKY,SUITE,2026-06-21,15,0,29,29.29
MUM-HS_SKY_SUITE,MUM-HS,SKY,SUITE,2026-06-28,15,2,29,29.29
MUM-HS_SKY_SUITE,MUM-HS,SKY,SUITE,2026-07-05,16,2,29,29.29
MUM-HS_SKY_SUITE,MUM-HS,SKY,SUITE,2026-07-12,17,2,31,29.29
MUM-HS_SKY_SUITE,MUM-HS,SKY,SUITE,2026-07-19,17,3,31,29.29
MUM-HS_SKY_SUITE,MUM-HS,SKY,SUITE,2026-07-26,15,2,29,29.29
MUM-HS_SKY_SUITE,MUM-HS,SKY,SUITE,2026-08-02,14,0,28,29.29
MUM-HS_SKY_SUITE,MUM-HS,SKY,SUITE,2026-08-09,16,2,30,29.29
MUM-HS_SKY_SUITE,MUM-HS,SKY,SUITE,2026-08-16,20,7,33,29.29
MUM-HS_SKY_SUITE,MUM-HS,SKY,SUITE,2026-08-23,24,10,38,29.29
MUM-HS_SKY_SUITE,MUM-HS,SKY,SUITE,2026-08-30,24,11,38,29.29
MUM-HS_SKY_SUITE,MUM-HS,SKY,SUITE,2026-09-06,21,8,35,29.29
MUM-HS_SKY_SUITE,MUM-HS,SKY,SUITE,2026-09-13,17,3,32,29.29
MUM-HS_SKY_SUITE,MUM-HS,SKY,SUITE,2026-09-20,14,1,28,29.29
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-01-05,140,112,169,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-01-12,143,114,171,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-01-19,151,124,179,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-01-26,153,124,181,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-02-02,140,111,170,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-02-09,120,93,146,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-02-16,107,78,135,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-02-23,111,83,139,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-03-02,127,99,157,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-03-09,136,109,163,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-03-16,132,105,162,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-03-23,121,97,149,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-03-30,118,91,146,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-04-06,124,95,152,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-04-13,127,100,156,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-04-20,114,87,142,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-04-27,87,59,114,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-05-04,60,29,88,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-05-11,45,17,76,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-05-18,43,16,71,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-05-25,46,19,73,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-06-01,48,21,77,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-06-08,48,21,74,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-06-15,50,23,76,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-06-22,55,25,82,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-06-29,61,34,88,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-07-06,66,36,93,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-07-13,71,42,97,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-07-20,76,50,103,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-07-27,77,49,103,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-08-03,73,44,99,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-08-10,68,41,96,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-08-17,69,42,98,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-08-24,76,49,106,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-08-31,83,54,110,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-09-07,81,52,109,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-09-14,72,45,100,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-09-21,65,36,93,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-09-28,68,43,95,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-10-05,80,53,107,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-10-12,90,62,119,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-10-19,94,66,121,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-10-26,97,70,123,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-11-02,109,80,137,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-11-09,129,101,156,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-11-16,146,117,176,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-11-23,153,126,183,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-11-30,151,122,177,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-12-07,147,119,174,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-12-14,148,122,173,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-12-21,149,121,177,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2025-12-28,147,119,176,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2026-01-04,144,117,170,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2026-01-11,146,118,173,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2026-01-18,154,125,181,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2026-01-25,158,130,184,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2026-02-01,148,121,175,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2026-02-08,127,99,152,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2026-02-15,111,83,138,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2026-02-22,113,84,139,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2026-03-01,128,102,158,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2026-03-08,140,111,167,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2026-03-15,137,112,165,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2026-03-22,127,98,153,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2026-03-29,122,93,148,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2026-04-05,127,99,154,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2026-04-12,131,103,158,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2026-04-19,121,94,149,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2026-04-26,95,68,123,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2026-05-03,66,37,95,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2026-05-10,47,20,76,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2026-05-17,44,15,70,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2026-05-24,47,21,74,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2026-05-31,49,23,77,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2026-06-07,49,21,79,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2026-06-14,51,23,78,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2026-06-21,56,28,82,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2026-06-28,61,31,89,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2026-07-05,67,37,93,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2026-07-12,72,44,100,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2026-07-19,77,49,108,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2026-07-26,79,52,108,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2026-08-02,76,47,104,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2026-08-09,71,43,98,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2026-08-16,70,41,98,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2026-08-23,77,48,106,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2026-08-30,85,58,113,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2026-09-06,84,57,111,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2026-09-13,76,48,103,57.05
KCH-LAK_EMPRESS_INTERIOR,KCH-LAK,EMPRESS,INTERIOR,2026-09-20,67,41,92,57.05
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-01-05,70,54,87,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-01-12,76,58,92,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-01-19,77,59,94,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-01-26,72,55,89,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-02-02,63,45,80,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-02-09,56,39,73,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-02-16,53,36,72,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-02-23,53,35,72,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-03-02,55,39,72,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-03-09,58,42,75,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-03-16,59,41,76,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-03-23,59,42,76,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-03-30,58,40,77,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-04-06,60,41,76,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-04-13,62,46,80,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-04-20,64,46,82,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-04-27,62,45,79,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-05-04,54,36,72,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-05-11,47,29,65,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-05-18,45,28,61,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-05-25,48,30,66,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-06-01,53,35,70,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-06-08,54,36,72,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-06-15,52,35,68,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-06-22,50,33,67,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-06-29,53,36,70,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-07-06,59,40,76,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-07-13,62,46,81,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-07-20,63,44,80,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-07-27,62,45,79,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-08-03,63,46,80,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-08-10,66,49,84,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-08-17,69,52,85,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-08-24,67,50,85,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-08-31,65,47,82,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-09-07,64,47,82,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-09-14,64,46,83,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-09-21,61,45,80,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-09-28,54,37,71,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-10-05,46,28,64,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-10-12,44,27,62,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-10-19,50,32,68,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-10-26,58,40,76,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-11-02,64,47,82,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-11-09,66,47,84,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-11-16,67,50,85,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-11-23,72,54,89,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-11-30,77,58,93,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-12-07,79,62,97,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-12-14,74,56,91,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-12-21,68,52,86,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2025-12-28,67,50,85,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2026-01-04,72,54,90,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2026-01-11,79,62,98,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2026-01-18,82,64,100,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2026-01-25,77,58,94,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2026-02-01,68,50,85,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2026-02-08,60,43,77,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2026-02-15,56,40,74,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2026-02-22,56,39,73,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2026-03-01,58,41,77,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2026-03-08,61,43,80,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2026-03-15,62,46,80,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2026-03-22,62,46,80,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2026-03-29,62,44,80,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2026-04-05,63,45,80,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2026-04-12,65,48,82,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2026-04-19,68,50,85,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2026-04-26,66,48,82,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2026-05-03,59,41,76,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2026-05-10,51,33,68,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2026-05-17,48,30,65,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2026-05-24,50,32,69,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2026-05-31,55,39,73,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2026-06-07,57,41,76,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2026-06-14,55,37,73,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2026-06-21,53,37,69,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2026-06-28,55,39,72,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2026-07-05,61,43,78,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2026-07-12,65,49,83,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2026-07-19,66,49,84,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2026-07-26,65,48,83,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2026-08-02,66,49,83,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2026-08-09,70,52,87,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2026-08-16,72,54,89,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2026-08-23,72,55,89,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2026-08-30,69,50,87,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2026-09-06,68,50,86,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2026-09-13,67,50,86,80.51
KCH-LAK_EMPRESS_SEA_VIEW,KCH-LAK,EMPRESS,SEA_VIEW,2026-09-20,65,47,82,80.51
KCH-LAK_EMPRESS_BALCONY,KCH-LAK,EMPRESS,BALCONY,2025-01-05,48,30,65,68.09
KCH-LAK_EMPRESS_BALCONY,KCH-LAK,EMPRESS,BALCONY,2025-01-12,46,28,64,68.09
KCH-LAK_EMPRESS_BALCONY,KCH-LAK,EMPRESS,BALCONY,2025-01-19,42,23,60,68.09
KCH-LAK_EMPRESS_BALCONY,KCH-LAK,EMPRESS,BALCONY,2025-01-26,37,19,53,68.09
KCH-LAK_EMPRESS_BALCONY,KCH-LAK,EMPRESS,BALCONY,2025-02-02,31,14,48,68.09
KCH-LAK_EMPRESS_BALCONY,KCH-LAK,EMPRESS,BALCONY,2025-02-09,30,13,48,68.09
KCH-LAK_EMPRESS_BALCONY,KCH-LAK,EMPRESS,BALCONY,2025-02-16,32,15,50,68.09
KCH-LAK_EMPRESS_BALCONY,KCH-LAK,EMPRESS,BALCONY,2025-02-23,35,16,52,68.09
KCH-LAK_EMPRESS_BALCONY,KCH-LAK,EMPRESS,BALCONY,2025-03-02,34,16,52,68.09
KCH-LAK_EMPRESS_BALCONY,KCH-LAK,EMPRESS,BALCONY,2025-03-09,32,15,48,68.09
KCH-LAK_EMPRESS_BALCONY,KCH-LAK,EMPRESS,BALCONY,2025-03-16,31,14,48,68.09
KCH-LAK_EMPRESS_BALCONY,KCH-LAK,EMPRESS,BALCONY,2025-03-23,33,16,50,68.09
KCH-LAK_EMPRESS_BALCONY,KCH-LAK,EMPRESS,BALCONY,2025-03-30,34,17,52,68.09
KCH-LAK_EMPRESS_BALCONY,KCH-LAK,EMPRESS,BALCONY,2025-04-06,31,13,49,68.09
KCH-LAK_EMPRESS_BALCONY,KCH-LAK,EMPRESS,BALCONY,2025-04-13,24,6,42,68.09
KCH-LAK_EMPRESS_BALCONY,KCH-LAK,EMPRESS,BALCONY,2025-04-20,18,0,36,68.09
KCH-LAK_EMPRESS_BALCONY,KCH-LAK,EMPRESS,BALCONY,2025-04-27,17,1,37,68.09
KCH-LAK_EMPRESS_BALCONY,KCH-LAK,EMPRESS,BALCONY,2025-05-04,20,3,38,68.09
KCH-LAK_EMPRESS_BALCONY,KCH-LAK,EMPRESS,BALCONY,2025-05-11,23,6,40,68.09
KCH-LAK_EMPRESS_BALCONY,KCH-LAK,EMPRESS,BALCONY,2025-05-18,23,4,40,68.09
KCH-LAK_EMPRESS_BALCONY,KCH-LAK,EMPRESS,BALCONY,2025-05-25,22,5,40,68.09
KCH-LAK_EMPRESS_BALCONY,KCH-LAK,EMPRESS,BALCONY,2025-06-01,23,6,40,68.09
KCH-LAK_EMPRESS_BALCONY,KCH-LAK,EMPRESS,BALCONY,2025-06-08,25,7,44,68.09
